gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	Osteoprogenitors	Chondrocytes	Muscle progenitors	Limb bud mesoderm	Myotome	Dermomyotome	Cardiomyocytes	Endothelial cells	Lateral plate mesoderm	Stromal cells	Hind limb lateral plate mesoderm	Intermediate mesoderm	Cartilage precursors	Myocytes	Limb bud mesenchyme	Apical ectodermal ridge	Branchial arch mesenchyme	Vascular smooth muscle	Mesoderm	Mesenchymal progenitors	Osteoblasts
COL5A2	P05997	False	CO5A2_HUMAN		CPI-SC0CA7B34A5	0.478	0.304	0.202	0.374	0.252	0.133	0.647	0.467	0.408	0.439	1.526	0.204	0.766	0.076	0.501	0.026	0.399	0.685	0.576	0.0	0.0
COL1A2	P08123	False	CO1A2_HUMAN		CPI-SC05CCF815E	0.492	0.427	0.363	0.32	0.475	0.343	0.399	0.105	0.602	0.578	2.167	0.447	0.814	0.302	1.055	0.377	0.451	0.978	0.411	0.69	0.0
COL4A2	P08572	False	CO4A2_HUMAN		CPI-SC07222A428	0.309	0.569	0.315	0.169	0.32	0.346	0.19	1.023	0.159	0.317	0.157	0.233	0.687	0.514	0.596	0.584	0.115	1.008	0.0	0.371	0.0
COL11A1	P12107	False	COBA1_HUMAN		CPI-SC0FBFA176B	0.378	0.712	0.306	0.307	0.421	0.168	0.335	0.098	0.18	0.543	0.411	0.233	0.952	0.065	0.318	0.187	0.4	0.388	0.478	0.0	0.0
COL6A1	P12109	False	CO6A1_HUMAN		CPI-SC08D8A859F	0.006	0.041	0.012	0.003	0.01	0.003	0.012	0.004	0.007	0.01	0.027	0.005	0.018	0.014	0.002	0.0	0.0	0.0	0.0	0.0	0.0
COL6A2	P12110	False	CO6A2_HUMAN		CPI-SC0814068D9	0.01	0.037	0.012	0.006	0.017	0.002	0.018	0.005	0.012	0.013	0.025	0.018	0.033	0.0	0.017	0.0	0.019	0.323	0.0	0.0	0.0
COL6A3	P12111	False	CO6A3_HUMAN		CPI-SC0D870AE49	0.011	0.018	0.0	0.007	0.008	0.004	0.004	0.003	0.0	0.011	0.074	0.004	0.038	0.019	0.004	0.0	0.0	0.0	0.0	0.285	0.0
COL11A2	P13942	False	COBA2_HUMAN		CPI-SC0E4E54E13	0.002	0.01	0.0	0.005	0.005	0.012	0.003	0.002	0.0	0.008	0.003	0.015	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0
COL9A1	P20849	False	CO9A1_HUMAN		CPI-SC08F797F90	0.311	0.145	0.031	0.056	0.288	0.031	0.096	0.015	0.066	0.117	0.234	0.092	0.26	0.077	0.139	0.0	0.171	0.062	0.0	0.0	0.0
COL5A1	P20908	False	CO5A1_HUMAN		CPI-SC035134F18	0.11	0.108	0.061	0.108	0.138	0.085	0.164	0.066	0.202	0.241	0.672	0.154	0.168	0.0	0.074	0.055	0.073	0.399	0.131	0.258	0.0
COL8A2	P25067	False	CO8A2_HUMAN		CPI-SC04B354AE3	0.01	0.0	0.007	0.0	0.005	0.005	0.009	0.006	0.004	0.011	0.039	0.012	0.013	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0
COL5A3	P25940	False	CO5A3_HUMAN		CPI-SC0FC645961	0.002	0.0	0.0	0.002	0.003	0.002	0.0	0.002	0.0	0.004	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.059	0.0	0.0	0.0
COL8A1	P27658	False	CO8A1_HUMAN		CPI-SC058845C44	0.003	0.008	0.004	0.006	0.041	0.007	0.015	0.005	0.049	0.023	0.014	0.033	0.003	0.0	0.0	0.0	0.0	0.074	0.0	0.0	0.0
COL4A5	P29400	False	CO4A5_HUMAN		CPI-SC09C0B5D08	0.091	0.442	0.21	0.266	0.204	0.278	0.455	0.149	0.645	0.487	1.294	0.547	0.285	0.065	0.089	0.611	0.017	0.277	0.131	0.628	0.0
COL15A1	P39059	False	COFA1_HUMAN		CPI-SC039D075C6	0.009	0.0	0.011	0.003	0.003	0.003	0.002	0.358	0.0	0.006	0.01	0.0	0.002	0.083	0.006	0.0	0.0	0.036	0.0	0.0	0.0
COL18A1	P39060	False	COIA1_HUMAN		CPI-SC04B0064C4	0.1	0.229	0.331	0.318	0.174	0.392	0.478	1.164	0.453	0.684	1.021	0.299	0.25	0.564	0.13	0.87	0.048	0.366	0.158	0.0	0.0
COL4A4	P53420	False	CO4A4_HUMAN		CPI-SC03DD752AB	0.015	0.0	0.016	0.009	0.016	0.019	0.009	0.005	0.021	0.005	0.012	0.021	0.009	0.0	0.014	0.0	0.0	0.05	0.0	0.0	0.0
COL4A3	Q01955	False	CO4A3_HUMAN		CPI-SC052A417CB	0.001	0.0	0.0	0.002	0.0	0.004	0.003	0.002	0.012	0.0	0.005	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COL7A1	Q02388	False	CO7A1_HUMAN		CPI-SC08A98E7D4	0.003	0.0	0.0	0.003	0.004	0.002	0.005	0.002	0.006	0.0	0.0	0.0	0.006	0.0	0.003	0.0	0.0	0.038	0.0	0.0	0.0
COL10A1	Q03692	False	COAA1_HUMAN		CPI-SC03C093767	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COL14A1	Q05707	False	COEA1_HUMAN		CPI-SC0E0C50FCA	0.028	0.0	0.046	0.141	0.022	0.01	0.042	0.018	0.021	0.079	0.141	0.05	0.007	0.0	0.081	0.0	0.0	0.041	0.128	0.0	0.0
COL16A1	Q07092	False	COGA1_HUMAN		CPI-SC01E9FAC20	0.013	0.008	0.008	0.01	0.008	0.001	0.006	0.004	0.01	0.013	0.072	0.0	0.018	0.021	0.01	0.0	0.02	0.0	0.0	0.0	0.0
COL4A6	Q14031	False	CO4A6_HUMAN		CPI-SC061137A41	0.037	0.378	0.131	0.211	0.153	0.257	0.409	0.07	0.547	0.403	1.324	0.324	0.162	0.161	0.064	0.401	0.047	0.112	0.455	0.0	0.0
COL9A3	Q14050	False	CO9A3_HUMAN		CPI-SC01F1F24AA	0.009	0.0	0.005	0.002	0.0	0.004	0.003	0.003	0.01	0.01	0.011	0.0	0.007	0.0	0.018	0.019	0.017	0.03	0.0	0.0	0.0
COL9A2	Q14055	False	CO9A2_HUMAN		CPI-SC08226CD3B	0.007	0.009	0.029	0.006	0.005	0.005	0.004	0.002	0.011	0.016	0.021	0.0	0.012	0.0	0.005	0.0	0.0	0.0	0.133	0.0	0.0
COL19A1	Q14993	False	COJA1_HUMAN		CPI-SC0ADD7BEF0	0.003	0.0	0.085	0.001	0.001	0.003	0.035	0.006	0.023	0.009	0.0	0.015	0.002	0.535	0.0	0.0	0.015	0.0	0.161	0.0	0.0
COL24A1	Q17RW2	False	COOA1_HUMAN		CPI-SC0EB600CAC	0.076	0.051	0.068	0.091	0.085	0.067	0.08	0.015	0.072	0.105	0.034	0.077	0.06	0.372	0.055	0.077	0.107	0.041	0.0	0.0	0.0
COL28A1	Q2UY09	False	COSA1_HUMAN		CPI-SC083EDDA21	0.004	0.0	0.008	0.005	0.001	0.002	0.0	0.004	0.006	0.0	0.01	0.0	0.005	0.0	0.025	0.0	0.0	0.033	0.0	0.0	0.0
COL13A1	Q5TAT6	False	CODA1_HUMAN		CPI-SC0CCF30377	0.071	0.095	0.308	0.056	0.051	0.233	0.065	0.072	0.056	0.097	0.029	0.116	0.185	0.172	0.207	0.142	0.138	0.06	0.0	0.0	0.0
COL27A1	Q8IZC6	False	CORA1_HUMAN		CPI-SC0CE6F5084	0.112	0.204	0.088	0.155	0.136	0.176	0.101	0.075	0.114	0.164	0.219	0.055	0.24	0.063	0.104	0.151	0.048	0.143	0.128	0.0	0.0
COL22A1	Q8NFW1	False	COMA1_HUMAN		CPI-SC09DE07794	0.014	0.027	0.044	0.031	0.044	0.033	0.055	0.008	0.006	0.094	0.014	0.03	0.041	0.048	0.027	0.032	0.017	0.0	0.0	0.0	0.0
COL26A1	Q96A83	False	COQA1_HUMAN		CPI-SC0AD6D8724	0.914	1.333	1.423	0.774	1.297	0.837	0.482	0.204	0.394	0.701	0.2	0.689	1.384	1.047	1.013	0.096	0.801	1.103	0.166	0.915	0.0
COL12A1	Q99715	False	COCA1_HUMAN		CPI-SC0F300DE24	0.022	0.028	0.028	0.035	0.019	0.017	0.023	0.008	0.032	0.028	0.028	0.038	0.178	0.0	0.159	0.0	0.0	0.142	0.0	0.0	0.0
COL20A1	Q9P218	False	COKA1_HUMAN		CPI-SC00064A9CE	0.001	0.0	0.0	0.001	0.001	0.001	0.001	0.001	0.0	0.004	0.005	0.0	0.002	0.0	0.006	0.0	0.0	0.0	0.0	0.0	0.0
COL17A1	Q9UMD9	False	COHA1_HUMAN		CPI-SC06873D10F	0.0	0.0	0.0	0.0	0.0	0.003	0.001	0.001	0.0	0.0	0.0	0.0	0.002	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0
LAMC1	P11047	False	LAMC1_HUMAN		CPI-SC0E3784FFB	0.3	0.457	0.24	0.31	0.282	0.278	0.339	0.475	0.358	0.509	0.614	0.321	0.418	0.216	0.32	0.633	0.229	0.59	0.297	0.285	0.0
CDH1	P12830	False	CADH1_HUMAN		CPI-SC0D9B795CC	0.006	0.015	0.012	0.006	0.007	0.009	0.018	0.019	0.0	0.029	0.007	0.009	0.001	0.015	0.001	0.345	0.0	0.0	0.0	0.0	0.0
FN1	P02751	False	FINC_HUMAN		CPI-SC08B6B74FB	0.478	0.399	0.584	0.612	0.528	0.676	0.666	1.191	0.636	0.698	1.687	0.615	0.386	0.333	0.413	0.276	0.476	1.411	0.598	0.383	0.0
F2	P00734	False	THRB_HUMAN		CPI-SC0BAB29E69	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.0	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PLG	P00747	False	PLMN_HUMAN		CPI-SC04FDBA606	0.001	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
VTN	P04004	False	VTNC_HUMAN		CPI-SC08067D831	0.002	0.077	0.01	0.002	0.007	0.004	0.002	0.003	0.005	0.0	0.005	0.013	0.022	0.021	0.0	0.0	0.0	0.052	0.0	0.0	0.0
THBS1	P07996	False	TSP1_HUMAN		CPI-SC0200AC9E3	0.008	0.026	0.045	0.014	0.034	0.036	0.024	0.024	0.024	0.059	0.011	0.037	0.044	0.0	0.053	0.087	0.013	0.027	0.0	0.0	0.0
FN1	P02751	False	FINC_HUMAN		CPI-SC090855C8E	0.478	0.399	0.584	0.612	0.528	0.676	0.666	1.191	0.636	0.698	1.687	0.615	0.386	0.333	0.413	0.276	0.476	1.411	0.598	0.383	0.0
LAMC1	P11047	False	LAMC1_HUMAN		CPI-SC0B9199C7F	0.3	0.457	0.24	0.31	0.282	0.278	0.339	0.475	0.358	0.509	0.614	0.321	0.418	0.216	0.32	0.633	0.229	0.59	0.297	0.285	0.0
F2	P00734	False	THRB_HUMAN		CPI-SC0EC380922	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.0	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
VTN	P04004	False	VTNC_HUMAN		CPI-SC0530C27A8	0.002	0.077	0.01	0.002	0.007	0.004	0.002	0.003	0.005	0.0	0.005	0.013	0.022	0.021	0.0	0.0	0.0	0.052	0.0	0.0	0.0
THBS1	P07996	False	TSP1_HUMAN		CPI-SC0755598EE	0.008	0.026	0.045	0.014	0.034	0.036	0.024	0.024	0.024	0.059	0.011	0.037	0.044	0.0	0.053	0.087	0.013	0.027	0.0	0.0	0.0
FGF2	P09038	False	FGF2_HUMAN		CPI-SC044E3F9B6	0.001	0.0	0.008	0.0	0.001	0.001	0.001	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SPP1	P10451	False	OSTP_HUMAN		CPI-SC0988E0218	0.007	0.013	0.0	0.002	0.003	0.004	0.007	0.002	0.0	0.009	0.0	0.006	0.009	0.029	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FGF1	P05230	False	FGF1_HUMAN		CPI-SC0E2D0DC4B	0.013	0.0	0.105	0.007	0.011	0.012	0.019	0.034	0.013	0.005	0.0	0.014	0.007	0.016	0.012	0.012	0.0	0.058	0.0	0.0	0.0
THY1	P04216	False	THY1_HUMAN		CPI-SC00756BB93	0.0	0.0	0.0	0.001	0.0	0.002	0.0	0.003	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
VWF	P04275	False	VWF_HUMAN		CPI-SC0E1037D03	0.003	0.0	0.004	0.002	0.001	0.001	0.002	0.181	0.0	0.01	0.0	0.007	0.003	0.095	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MMP2	P08253	False	MMP2_HUMAN		CPI-SC02E74AFA5	0.192	0.103	0.102	0.177	0.149	0.093	0.187	0.191	0.059	0.186	0.149	0.137	0.151	0.05	0.112	0.012	0.203	0.263	0.158	0.285	0.0
TNC	P24821	False	TENA_HUMAN		CPI-SC0A58E6695	0.007	0.006	0.083	0.233	0.011	0.027	0.28	0.031	0.176	0.143	0.08	0.172	0.035	0.016	0.005	0.032	0.02	0.073	0.286	0.323	4.161
L1CAM	P32004	False	L1CAM_HUMAN		CPI-SC06525B099	0.009	0.005	0.0	0.008	0.003	0.002	0.004	0.007	0.0	0.009	0.003	0.0	0.011	0.0	0.02	0.0	0.021	0.074	0.0	0.0	0.0
PLAUR	Q03405	False	UPAR_HUMAN		CPI-SC095A2C115	0.005	0.0	0.0	0.005	0.003	0.005	0.009	0.012	0.024	0.005	0.0	0.019	0.003	0.0	0.008	0.0	0.0	0.037	0.0	0.0	0.0
OMD	Q99983	False	OMD_HUMAN		CPI-SC0EFCE145F	0.011	0.01	0.005	0.009	0.013	0.015	0.01	0.002	0.004	0.012	0.0	0.009	0.006	0.0	0.013	0.012	0.017	0.0	0.0	0.0	0.0
FN1	P02751	False	FINC_HUMAN		CPI-SC04F2478E9	0.478	0.399	0.584	0.612	0.528	0.676	0.666	1.191	0.636	0.698	1.687	0.615	0.386	0.333	0.413	0.276	0.476	1.411	0.598	0.383	0.0
THBS1	P07996	False	TSP1_HUMAN		CPI-SC02BFEEC8A	0.008	0.026	0.045	0.014	0.034	0.036	0.024	0.024	0.024	0.059	0.011	0.037	0.044	0.0	0.053	0.087	0.013	0.027	0.0	0.0	0.0
LAMA3	Q16787	False	LAMA3_HUMAN		CPI-SC0ED0520DD	0.002	0.0	0.004	0.003	0.003	0.002	0.002	0.081	0.005	0.006	0.084	0.006	0.002	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.0
CSPG4	Q6UVK1	False	CSPG4_HUMAN		CPI-SC09938698A	0.003	0.0	0.0	0.009	0.005	0.001	0.009	0.004	0.007	0.006	0.012	0.0	0.004	0.0	0.004	0.013	0.03	0.098	0.0	0.0	0.0
FN1	P02751	False	FINC_HUMAN		CPI-SC06364D669	0.478	0.399	0.584	0.612	0.528	0.676	0.666	1.191	0.636	0.698	1.687	0.615	0.386	0.333	0.413	0.276	0.476	1.411	0.598	0.383	0.0
SPP1	P10451	False	OSTP_HUMAN		CPI-SC07BE7830D	0.007	0.013	0.0	0.002	0.003	0.004	0.007	0.002	0.0	0.009	0.0	0.006	0.009	0.029	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TNC	P24821	False	TENA_HUMAN		CPI-SC0BC542ACC	0.007	0.006	0.083	0.233	0.011	0.027	0.28	0.031	0.176	0.143	0.08	0.172	0.035	0.016	0.005	0.032	0.02	0.073	0.286	0.323	4.161
PLAUR	Q03405	False	UPAR_HUMAN		CPI-SC0E9C058EB	0.005	0.0	0.0	0.005	0.003	0.005	0.009	0.012	0.024	0.005	0.0	0.019	0.003	0.0	0.008	0.0	0.0	0.037	0.0	0.0	0.0
VCAM1	P19320	False	VCAM1_HUMAN		CPI-SC0A9EB628A	0.039	0.009	0.009	0.016	0.016	0.008	0.007	0.007	0.006	0.004	0.033	0.007	0.073	0.023	0.039	0.0	0.037	0.067	0.0	0.0	0.0
JAM2	P57087	False	JAM2_HUMAN		CPI-SC070D5A96F	0.006	0.038	0.047	0.011	0.011	0.025	0.01	0.025	0.011	0.145	0.013	0.017	0.006	0.084	0.002	0.0	0.03	0.026	0.0	0.0	0.0
FN1	P02751	False	FINC_HUMAN		CPI-SC0B4D7E0FF	0.478	0.399	0.584	0.612	0.528	0.676	0.666	1.191	0.636	0.698	1.687	0.615	0.386	0.333	0.413	0.276	0.476	1.411	0.598	0.383	0.0
VCAM1	P19320	False	VCAM1_HUMAN		CPI-SC08E97F7CA	0.039	0.009	0.009	0.016	0.016	0.008	0.007	0.007	0.006	0.004	0.033	0.007	0.073	0.023	0.039	0.0	0.037	0.067	0.0	0.0	0.0
MADCAM1	Q13477	False	MADCA_HUMAN		CPI-SC098B43B5A	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FN1	P02751	False	FINC_HUMAN		CPI-SC08B2AD7C6	0.478	0.399	0.584	0.612	0.528	0.676	0.666	1.191	0.636	0.698	1.687	0.615	0.386	0.333	0.413	0.276	0.476	1.411	0.598	0.383	0.0
L1CAM	P32004	False	L1CAM_HUMAN		CPI-SC0592EC3D0	0.009	0.005	0.0	0.008	0.003	0.002	0.004	0.007	0.0	0.009	0.003	0.0	0.011	0.0	0.02	0.0	0.021	0.074	0.0	0.0	0.0
FBN1	P35555	False	FBN1_HUMAN		CPI-SC058F72F90	0.277	0.321	0.279	0.215	0.303	0.135	0.24	0.345	0.242	0.317	0.52	0.294	0.509	0.089	0.299	0.04	0.216	0.558	0.312	0.285	0.0
FN1	P02751	False	FINC_HUMAN		CPI-SC092C3E4DF	0.478	0.399	0.584	0.612	0.528	0.676	0.666	1.191	0.636	0.698	1.687	0.615	0.386	0.333	0.413	0.276	0.476	1.411	0.598	0.383	0.0
TNC	P24821	False	TENA_HUMAN		CPI-SC01195CB48	0.007	0.006	0.083	0.233	0.011	0.027	0.28	0.031	0.176	0.143	0.08	0.172	0.035	0.016	0.005	0.032	0.02	0.073	0.286	0.323	4.161
FN1	P02751	False	FINC_HUMAN		CPI-SC096929DB0	0.478	0.399	0.584	0.612	0.528	0.676	0.666	1.191	0.636	0.698	1.687	0.615	0.386	0.333	0.413	0.276	0.476	1.411	0.598	0.383	0.0
VTN	P04004	False	VTNC_HUMAN		CPI-SC067AD890A	0.002	0.077	0.01	0.002	0.007	0.004	0.002	0.003	0.005	0.0	0.005	0.013	0.022	0.021	0.0	0.0	0.0	0.052	0.0	0.0	0.0
FN1	P02751	False	FINC_HUMAN		CPI-SC0847A64D2	0.478	0.399	0.584	0.612	0.528	0.676	0.666	1.191	0.636	0.698	1.687	0.615	0.386	0.333	0.413	0.276	0.476	1.411	0.598	0.383	0.0
LAMC1	P11047	False	LAMC1_HUMAN		CPI-SC0EEF3A379	0.3	0.457	0.24	0.31	0.282	0.278	0.339	0.475	0.358	0.509	0.614	0.321	0.418	0.216	0.32	0.633	0.229	0.59	0.297	0.285	0.0
LAMC1	P11047	False	LAMC1_HUMAN		CPI-SC0A2FE9693	0.3	0.457	0.24	0.31	0.282	0.278	0.339	0.475	0.358	0.509	0.614	0.321	0.418	0.216	0.32	0.633	0.229	0.59	0.297	0.285	0.0
CDH1	P12830	False	CADH1_HUMAN		CPI-SS0CC5DCE80	0.006	0.015	0.012	0.006	0.007	0.009	0.018	0.019	0.0	0.029	0.007	0.009	0.001	0.015	0.001	0.345	0.0	0.0	0.0	0.0	0.0
CDH1	P12830	False	CADH1_HUMAN		CPI-SC007890A1C	0.006	0.015	0.012	0.006	0.007	0.009	0.018	0.019	0.0	0.029	0.007	0.009	0.001	0.015	0.001	0.345	0.0	0.0	0.0	0.0	0.0
FGF2	P09038	False	FGF2_HUMAN		CPI-SS03DA2A820	0.001	0.0	0.008	0.0	0.001	0.001	0.001	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SPP1	P10451	False	OSTP_HUMAN		CPI-SS02AB0C3E0	0.007	0.013	0.0	0.002	0.003	0.004	0.007	0.002	0.0	0.009	0.0	0.006	0.009	0.029	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LGALS9	O00182	False	LEG9_HUMAN		CPI-SS0703338F5	0.0	0.0	0.0	0.001	0.001	0.001	0.002	0.0	0.0	0.006	0.003	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HGF	P14210	False	HGF_HUMAN		CPI-SS03722104E	0.155	0.005	0.242	0.298	0.025	0.009	0.09	0.024	0.061	0.119	0.099	0.099	0.012	0.015	0.076	0.339	0.166	0.0	0.083	0.0	0.0
FGF2	P09038	False	FGF2_HUMAN		CPI-SS008FB916C	0.001	0.0	0.008	0.0	0.001	0.001	0.001	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FGF1	P05230	False	FGF1_HUMAN		CPI-SS0D9366D11	0.013	0.0	0.105	0.007	0.011	0.012	0.019	0.034	0.013	0.005	0.0	0.014	0.007	0.016	0.012	0.012	0.0	0.058	0.0	0.0	0.0
FGF17	O60258	False	FGF17_HUMAN		CPI-SS0AC594A8E	0.001	0.0	0.0	0.002	0.002	0.018	0.001	0.005	0.0	0.007	0.0	0.0	0.002	0.0	0.0	0.011	0.0	0.0	0.0	0.0	0.0
FGF18	O76093	False	FGF18_HUMAN		CPI-SS0D4CA5D92	0.006	0.0	0.013	0.007	0.045	0.102	0.011	0.009	0.012	0.017	0.011	0.017	0.0	0.0	0.006	0.0	0.0	0.0	0.0	0.0	0.0
FGF4	P08620	False	FGF4_HUMAN		CPI-SS02896561C	0.0	0.0	0.0	0.0	0.0	0.005	0.001	0.001	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FGF6	P10767	False	FGF6_HUMAN		CPI-SS0FA481114	0.0	0.0	0.006	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.148	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FGF3	P11487	False	FGF3_HUMAN		CPI-SS05ECF1933	0.0	0.009	0.0	0.001	0.0	0.011	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FGF5	P12034	False	FGF5_HUMAN		CPI-SS066347638	0.001	0.01	0.019	0.003	0.003	0.008	0.003	0.002	0.039	0.0	0.004	0.007	0.0	0.019	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FGF7	P21781	False	FGF7_HUMAN		CPI-SS0D95D41D6	0.005	0.0	0.0	0.002	0.006	0.001	0.002	0.005	0.007	0.004	0.0	0.0	0.008	0.112	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FGF2	P09038	False	FGF2_HUMAN		CPI-SS01F67987A	0.001	0.0	0.008	0.0	0.001	0.001	0.001	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FGF1	P05230	False	FGF1_HUMAN		CPI-SS0755A26DD	0.013	0.0	0.105	0.007	0.011	0.012	0.019	0.034	0.013	0.005	0.0	0.014	0.007	0.016	0.012	0.012	0.0	0.058	0.0	0.0	0.0
FGF17	O60258	False	FGF17_HUMAN		CPI-SS0467AFD8A	0.001	0.0	0.0	0.002	0.002	0.018	0.001	0.005	0.0	0.007	0.0	0.0	0.002	0.0	0.0	0.011	0.0	0.0	0.0	0.0	0.0
FGF18	O76093	False	FGF18_HUMAN		CPI-SS0F2C6A4D4	0.006	0.0	0.013	0.007	0.045	0.102	0.011	0.009	0.012	0.017	0.011	0.017	0.0	0.0	0.006	0.0	0.0	0.0	0.0	0.0	0.0
FGF4	P08620	False	FGF4_HUMAN		CPI-SS0FFB9E01B	0.0	0.0	0.0	0.0	0.0	0.005	0.001	0.001	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FGF6	P10767	False	FGF6_HUMAN		CPI-SS014E486AB	0.0	0.0	0.006	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.148	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FGF10	O15520	False	FGF10_HUMAN		CPI-SS03189F5F6	0.089	0.025	0.521	0.553	0.037	0.034	0.31	0.032	0.223	0.211	0.152	0.221	0.03	0.183	0.032	0.015	0.17	0.025	0.297	0.0	0.0
FGF2	P09038	False	FGF2_HUMAN		CPI-SS05A94DE17	0.001	0.0	0.008	0.0	0.001	0.001	0.001	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FGF1	P05230	False	FGF1_HUMAN		CPI-SS04A97448D	0.013	0.0	0.105	0.007	0.011	0.012	0.019	0.034	0.013	0.005	0.0	0.014	0.007	0.016	0.012	0.012	0.0	0.058	0.0	0.0	0.0
CD44	P16070	False	CD44_HUMAN		CPI-SS06B86672A	0.037	0.024	0.004	0.027	0.024	0.017	0.02	0.081	0.051	0.048	0.114	0.023	0.13	0.0	0.055	0.442	0.0	0.2	0.0	0.342	0.0
FGF17	O60258	False	FGF17_HUMAN		CPI-SS0330D939A	0.001	0.0	0.0	0.002	0.002	0.018	0.001	0.005	0.0	0.007	0.0	0.0	0.002	0.0	0.0	0.011	0.0	0.0	0.0	0.0	0.0
FGF18	O76093	False	FGF18_HUMAN		CPI-SS0F6A7A4DF	0.006	0.0	0.013	0.007	0.045	0.102	0.011	0.009	0.012	0.017	0.011	0.017	0.0	0.0	0.006	0.0	0.0	0.0	0.0	0.0	0.0
FGF4	P08620	False	FGF4_HUMAN		CPI-SS0D67110B0	0.0	0.0	0.0	0.0	0.0	0.005	0.001	0.001	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FGF6	P10767	False	FGF6_HUMAN		CPI-SS08883E9F6	0.0	0.0	0.006	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.148	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FGF3	P11487	False	FGF3_HUMAN		CPI-SS06D341996	0.0	0.009	0.0	0.001	0.0	0.011	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FGF5	P12034	False	FGF5_HUMAN		CPI-SS02FEAF02E	0.001	0.01	0.019	0.003	0.003	0.008	0.003	0.002	0.039	0.0	0.004	0.007	0.0	0.019	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FGF7	P21781	False	FGF7_HUMAN		CPI-SS0E928B8C8	0.005	0.0	0.0	0.002	0.006	0.001	0.002	0.005	0.007	0.004	0.0	0.0	0.008	0.112	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FGF10	O15520	False	FGF10_HUMAN		CPI-SS0AECC113F	0.089	0.025	0.521	0.553	0.037	0.034	0.31	0.032	0.223	0.211	0.152	0.221	0.03	0.183	0.032	0.015	0.17	0.025	0.297	0.0	0.0
TIMP1	P01033	False	TIMP1_HUMAN		CPI-SS0735F5C3A	0.007	0.0	0.024	0.013	0.017	0.004	0.013	0.005	0.02	0.032	0.014	0.015	0.016	0.0	0.0	0.0	0.02	0.0	0.0	0.0	0.0
